technique,angle,reference_key,status,source_url,source_url_1,source_url_2,source_url_3,source_url_4,segment_start_s,segment_end_s,quality,notes,target_technique_key,record_reference_key,command_ready,command
cross,side_left,cross__side_left,pending,,,,,,,,,"needs source url: boxing cross punch left side view",cross,cross__side_left,no,
hook,side_left,hook__side_left,pending,,,,,,,,,"needs source url: boxing hook punch left side view",hook,hook__side_left,no,
uppercut,side_left,uppercut__side_left,pending,,,,,,,,,"needs source url: boxing uppercut left side view",uppercut,uppercut__side_left,no,
front_kick,side_left,front_kick__side_left,pending,,,,,,,,,"needs source url: martial arts front kick left side view",front_kick,front_kick__side_left,no,
roundhouse_kick,side_left,roundhouse_kick__side_left,pending,,,,,,,,,"needs source url: martial arts roundhouse kick left side view",roundhouse_kick,roundhouse_kick__side_left,no,
side_kick,side_left,side_kick__side_left,pending,,,,,,,,,"needs source url: martial arts side kick left side view",side_kick,side_kick__side_left,no,
back_kick,side_left,back_kick__side_left,pending,,,,,,,,,"needs source url: martial arts back kick left side view",back_kick,back_kick__side_left,no,
spinning_back_kick,side_left,spinning_back_kick__side_left,pending,,,,,,,,,"needs source url: martial arts spinning back kick left side view",spinning_back_kick,spinning_back_kick__side_left,no,
knee_strike,side_left,knee_strike__side_left,pending,,,,,,,,,"needs source url: muay thai knee strike left side view",knee_strike,knee_strike__side_left,no,
elbow_strike,side_left,elbow_strike__side_left,pending,,,,,,,,,"needs source url: muay thai elbow strike left side view",elbow_strike,elbow_strike__side_left,no,
axe_kick,side_left,axe_kick__side_left,pending,,,,,,,,,"needs source url: taekwondo axe kick left side view",axe_kick,axe_kick__side_left,no,
fighting_stance,behind,fighting_stance__behind,pending,,,,,,,,,"needs source url: boxing fighting stance from behind view",fighting_stance,fighting_stance__behind,no,
jab,behind,jab__behind,pending,,,,,,,,,"needs source url: boxing jab from behind view",jab,jab__behind,no,
cross,behind,cross__behind,pending,,,,,,,,,"needs source url: boxing cross punch from behind view",cross,cross__behind,no,
hook,behind,hook__behind,pending,,,,,,,,,"needs source url: boxing hook punch from behind view",hook,hook__behind,no,
uppercut,behind,uppercut__behind,pending,,,,,,,,,"needs source url: boxing uppercut from behind view",uppercut,uppercut__behind,no,
front_kick,behind,front_kick__behind,pending,,,,,,,,,"needs source url: martial arts front kick from behind view",front_kick,front_kick__behind,no,
roundhouse_kick,behind,roundhouse_kick__behind,pending,,,,,,,,,"needs source url: martial arts roundhouse kick from behind view",roundhouse_kick,roundhouse_kick__behind,no,
side_kick,behind,side_kick__behind,pending,,,,,,,,,"needs source url: martial arts side kick from behind view",side_kick,side_kick__behind,no,
back_kick,behind,back_kick__behind,pending,,,,,,,,,"needs source url: martial arts back kick from behind view",back_kick,back_kick__behind,no,
spinning_back_kick,behind,spinning_back_kick__behind,pending,,,,,,,,,"needs source url: martial arts spinning back kick from behind view",spinning_back_kick,spinning_back_kick__behind,no,
knee_strike,behind,knee_strike__behind,pending,,,,,,,,,"needs source url: muay thai knee strike from behind view",knee_strike,knee_strike__behind,no,
elbow_strike,behind,elbow_strike__behind,pending,,,,,,,,,"needs source url: muay thai elbow strike from behind view",elbow_strike,elbow_strike__behind,no,
axe_kick,behind,axe_kick__behind,pending,,,,,,,,,"needs source url: taekwondo axe kick from behind view",axe_kick,axe_kick__behind,no,
